post_id	date	num_likes	num_angry	num_shares
211857482296579_779619868853668	2017-02-10T12:25:57+0000	5378	5	233
211857482296579_779586402190348	2017-02-10T11:23:35+0000	17887	75	2935
211857482296579_779291228886532	2017-02-10T01:40:38+0000	7467	5	345
211857482296579_779247632224225	2017-02-10T00:23:39+0000	15304	43	1868
211857482296579_779211748894480	2017-02-09T23:16:27+0000	23386	84	3683
211857482296579_778976368918018	2017-02-09T16:03:54+0000	13636	51	2260
211857482296579_778962842252704	2017-02-09T15:55:48+0000	9626	17	566
211857482296579_778478408967814	2017-02-08T23:12:40+0000	16128	36	1916
211857482296579_778317958983859	2017-02-08T18:41:59+0000	39444	191	7286
211857482296579_778307115651610	2017-02-08T18:29:04+0000	21751	38	2561
211857482296579_778283158987339	2017-02-08T17:50:20+0000	33980	112	7618
211857482296579_777612985721023	2017-02-07T18:16:20+0000	16352	6	2085
211857482296579_777099082439080	2017-02-07T02:00:44+0000	17210	4862	5895
211857482296579_777086759106979	2017-02-07T01:31:50+0000	28597	86	10200
211857482296579_777000815782240	2017-02-06T23:30:36+0000	36038	4850	16989
211857482296579_776843682464620	2017-02-06T18:15:17+0000	38489	107	110039
211857482296579_775971762551812	2017-02-05T12:32:55+0000	12628	2	993
211857482296579_775517155930606	2017-02-04T20:16:57+0000	12221	9	1479
211857482296579_775234709292184	2017-02-04T11:16:25+0000	59616	26	31107
211857482296579_774558366026485	2017-02-03T12:04:35+0000	56546	44	13197
211857482296579_773932962755692	2017-02-02T14:43:40+0000	54262	123	6177
211857482296579_772393176243004	2017-01-31T11:24:42+0000	51754	19	11923
211857482296579_770810113067977	2017-01-28T19:07:23+0000	54094	10	8956
211857482296579_770155709800084	2017-01-27T17:41:09+0000	38293	23	10028
211857482296579_770046796477642	2017-01-27T13:33:42+0000	11477	9	2824
211857482296579_768789026603419	2017-01-25T12:03:08+0000	113967	200	101955
211857482296579_767978626684459	2017-01-24T13:19:11+0000	22154	21	5395
211857482296579_767412020074453	2017-01-23T17:03:09+0000	15751	40	5908
211857482296579_766678173481171	2017-01-22T15:17:15+0000	54639	49	36412
211857482296579_765982143550774	2017-01-21T15:12:44+0000	60899	38	30437
211857482296579_765897160225939	2017-01-21T12:44:14+0000	26239	25	3047
211857482296579_765287426953579	2017-01-20T15:40:33+0000	40689	13	9543
211857482296579_765090470306608	2017-01-20T08:52:40+0000	19652	40	11119
211857482296579_764607513688237	2017-01-19T12:33:51+0000	27408	486	9537
211857482296579_763325210483134	2017-01-17T11:31:49+0000	45828	15	20012
211857482296579_762057753943213	2017-01-15T12:55:00+0000	20906	104	5521
211857482296579_761380900677565	2017-01-14T12:22:51+0000	79208	44	56433
211857482296579_760905644058424	2017-01-13T19:39:53+0000	56947	238	57616
211857482296579_760644927417829	2017-01-13T10:33:52+0000	6791	872	1207
211857482296579_759979787484343	2017-01-12T12:38:33+0000	24155	48	4988
211857482296579_759439150871740	2017-01-11T19:24:55+0000	23473	7	14615
211857482296579_758463880969267	2017-01-10T11:41:06+0000	16922	5648	7584
211857482296579_758089317673390	2017-01-09T22:26:52+0000	16360	3	1471
211857482296579_757100717772250	2017-01-08T15:01:11+0000	69221	94	51662
211857482296579_756160467866275	2017-01-07T10:16:30+0000	203663	490	393493
211857482296579_755018851313770	2017-01-05T12:06:16+0000	46831	83	32609
211857482296579_754280091387646	2017-01-04T13:58:05+0000	38865	72	26719
211857482296579_753405314808457	2017-01-03T11:19:20+0000	101161	359	111991
211857482296579_752895231526132	2017-01-02T20:43:38+0000	61734	114	103859
211857482296579_752097511605904	2017-01-01T20:09:56+0000	34645	23	7509
211857482296579_751922028290119	2017-01-01T15:21:01+0000	79625	34	26131
211857482296579_750949565054032	2016-12-31T13:38:21+0000	59441	85	33187
211857482296579_750168301798825	2016-12-30T15:37:25+0000	18772	12	7353
211857482296579_749533798528942	2016-12-29T22:07:44+0000	48286	35	8303
211857482296579_749163301899325	2016-12-29T13:10:17+0000	21955	334	13522
211857482296579_748445388637783	2016-12-28T16:14:14+0000	12072	1717	6114
211857482296579_747903395358649	2016-12-27T14:26:07+0000	44452	26	7732
211857482296579_747400405408948	2016-12-26T13:21:36+0000	28819	30	9172
211857482296579_746989518783370	2016-12-25T15:15:47+0000	29061	21	2091
211857482296579_746547795494209	2016-12-25T00:23:45+0000	14452	7	861
211857482296579_744675195681469	2016-12-21T11:31:29+0000	24140	11	3116
211857482296579_743792405769748	2016-12-19T17:26:18+0000	76878	72	29323
211857482296579_743225772493078	2016-12-18T16:11:22+0000	21157	16	10930
211857482296579_742857669196555	2016-12-17T23:54:26+0000	12471	4	1209
211857482296579_742087662606889	2016-12-16T14:14:29+0000	51365	784	8567
211857482296579_742079935940995	2016-12-16T13:58:23+0000	11969	12	416
211857482296579_741642192651436	2016-12-15T20:13:35+0000	14793	1592	4852
211857482296579_741471576001831	2016-12-15T14:28:30+0000	11158	5	2181
211857482296579_741381309344191	2016-12-15T11:33:15+0000	41565	1708	16069
211857482296579_741113766037612	2016-12-15T00:37:01+0000	34011	10	6878
211857482296579_741053459376976	2016-12-14T22:45:57+0000	25832	14	6686
211857482296579_740533136095675	2016-12-13T22:25:08+0000	9490	3	1038
211857482296579_740376969444625	2016-12-13T15:55:00+0000	17608	62	15894
211857482296579_740005589481763	2016-12-13T00:54:27+0000	20997	1666	7745
211857482296579_739179256231063	2016-12-11T17:50:53+0000	13999	5	1459
211857482296579_738965522919103	2016-12-11T11:18:49+0000	6021	2	248
211857482296579_738540712961584	2016-12-10T19:58:42+0000	15030	4	1801
211857482296579_738262452989410	2016-12-10T11:48:28+0000	10696	4	482
211857482296579_737575259724796	2016-12-09T15:14:42+0000	40987	206	78964
211857482296579_737046213111034	2016-12-08T20:18:34+0000	31533	57	8361
211857482296579_736836683131987	2016-12-08T13:23:11+0000	8569	26	1089
211857482296579_735774976571491	2016-12-06T17:21:27+0000	21112	102	3013
211857482296579_734104636738525	2016-12-03T21:03:45+0000	9263	4	848
211857482296579_733734486775540	2016-12-03T12:16:44+0000	31823	12	5298
211857482296579_733335136815475	2016-12-02T23:46:19+0000	10261	4	1613
211857482296579_733223880159934	2016-12-02T21:01:11+0000	15534	11	4432
211857482296579_732339433581712	2016-12-01T13:56:51+0000	24696	6069	14838
211857482296579_731617166987272	2016-11-30T13:22:02+0000	34129	178	12592
211857482296579_729986087150380	2016-11-27T21:57:37+0000	50085	124	5726
211857482296579_729640663851589	2016-11-27T13:24:07+0000	74891	97	17179
211857482296579_729234627225526	2016-11-26T23:32:38+0000	12088	5	1181
211857482296579_728917903923865	2016-11-26T11:32:00+0000	142071	676	80111
211857482296579_728492700633052	2016-11-25T19:48:52+0000	17308	8	2916
211857482296579_728109804004675	2016-11-25T11:59:59+0000	12098	609	3777
211857482296579_727813904034265	2016-11-25T00:10:48+0000	32545	1214	17228
211857482296579_727210907427898	2016-11-23T20:21:57+0000	47224	5485	70054
211857482296579_727043904111265	2016-11-23T13:36:42+0000	12404	8	2668
211857482296579_726713844144271	2016-11-22T20:07:17+0000	12938	12	3028
211857482296579_726654190816903	2016-11-22T17:33:12+0000	41613	109	63422
211857482296579_726291180853204	2016-11-22T00:54:12+0000	10646	2	2514
211857482296579_725752254240430	2016-11-20T23:42:11+0000	7950	5	629
211857482296579_725470587601930	2016-11-20T12:07:39+0000	7925	3	711
211857482296579_725260960956226	2016-11-20T00:55:33+0000	15826	39	4633
211857482296579_725220820960240	2016-11-19T22:52:51+0000	13353	24	3980
211857482296579_725175967631392	2016-11-19T20:30:27+0000	10327	1	1112
211857482296579_725128187636170	2016-11-19T18:16:02+0000	9145	1	1197
211857482296579_725061437642845	2016-11-19T15:38:27+0000	7506	2	628
211857482296579_725029290979393	2016-11-19T14:30:14+0000	17202	10	4430
211857482296579_724948207654168	2016-11-19T11:47:27+0000	17049	8	2543
211857482296579_724261601056162	2016-11-18T00:50:01+0000	7155	9	533
211857482296579_724259834389672	2016-11-18T00:47:10+0000	11144	16	1552
211857482296579_724252137723775	2016-11-18T00:40:38+0000	7234	8	557
211857482296579_724209507728038	2016-11-17T22:59:48+0000	21751	145	2794
211857482296579_724180141064308	2016-11-17T21:48:04+0000	7434	17	541
211857482296579_724170924398563	2016-11-17T21:36:49+0000	27543	67	4293
211857482296579_724150781067244	2016-11-17T20:58:10+0000	5580	9	379
211857482296579_724143154401340	2016-11-17T20:37:59+0000	6466	14	492
211857482296579_724114454404210	2016-11-17T19:42:32+0000	5998	6	427
211857482296579_724097951072527	2016-11-17T19:19:08+0000	10231	20	791
211857482296579_724019284413727	2016-11-17T15:58:09+0000	14875	29	2088
211857482296579_724012657747723	2016-11-17T15:54:02+0000	11158	14	965
211857482296579_723454387803550	2016-11-16T14:53:24+0000	22991	55	3469
211857482296579_723446694470986	2016-11-16T14:41:44+0000	21323	76	2997
211857482296579_723407941141528	2016-11-16T13:00:17+0000	16020	6	1169
211857482296579_723336364482019	2016-11-16T09:31:46+0000	12699	13	2755
211857482296579_722942251188097	2016-11-15T13:43:04+0000	38517	148	7199
211857482296579_722909574524698	2016-11-15T12:27:10+0000	25457	55	2528
211857482296579_722427344572921	2016-11-14T12:45:35+0000	30819	1172	14895
211857482296579_722376791244643	2016-11-14T10:32:53+0000	16070	7	4759
211857482296579_721997114615944	2016-11-13T15:29:43+0000	19127	12	7157
211857482296579_721669594648696	2016-11-12T22:36:49+0000	11580	2	4952
211857482296579_721383581343964	2016-11-12T11:26:09+0000	39681	65	12537
211857482296579_721049488044040	2016-11-11T18:29:59+0000	29492	146	16201
211857482296579_720943344721321	2016-11-11T14:34:20+0000	8619	7	1179
211857482296579_720614501420872	2016-11-11T02:03:48+0000	23266	20	3013
211857482296579_720496774765978	2016-11-10T21:46:30+0000	52861	364	33484
211857482296579_720469214768734	2016-11-10T20:35:15+0000	18729	60	1755
211857482296579_720402604775395	2016-11-10T17:47:33+0000	29266	179	4391
211857482296579_720370914778564	2016-11-10T16:45:43+0000	83893	798	39959
211857482296579_720282031454119	2016-11-10T14:13:39+0000	15297	10	1367
211857482296579_720237714791884	2016-11-10T13:07:15+0000	25890	47	1598
211857482296579_720233661458956	2016-11-10T13:05:19+0000	5352	11	115
211857482296579_720221611460161	2016-11-10T12:43:50+0000	24933	111	2406
211857482296579_720188301463492	2016-11-10T11:17:15+0000	20722	20	3809
211857482296579_719920318156957	2016-11-09T21:56:58+0000	63057	142	26904
211857482296579_719724454843210	2016-11-09T14:57:53+0000	31348	30	6767
211857482296579_719371071545215	2016-11-08T22:30:27+0000	21998	37	6201
211857482296579_719225878226401	2016-11-08T16:43:37+0000	118364	5828	115833
211857482296579_718680114947644	2016-11-07T15:22:39+0000	16367	19	7663
211857482296579_718162054999450	2016-11-06T16:54:58+0000	25284	371	13808
211857482296579_717659911716331	2016-11-05T18:09:32+0000	44499	221	22145
211857482296579_717418795073776	2016-11-05T12:06:22+0000	18248	163	1650
211857482296579_717082665107389	2016-11-04T21:13:40+0000	12753	7	1097
211857482296579_717030175112638	2016-11-04T18:35:20+0000	16353	8	2593
211857482296579_716568348492154	2016-11-03T23:22:53+0000	32799	1780	5958
211857482296579_716501395165516	2016-11-03T20:01:23+0000	10839	14	3502
211857482296579_716437608505228	2016-11-03T18:01:28+0000	32845	11	17662
211857482296579_716008101881512	2016-11-03T00:46:48+0000	17063	8	9647
211857482296579_715815595234096	2016-11-02T17:10:50+0000	49357	1661	10036
211857482296579_715184801963842	2016-11-01T17:35:22+0000	11624	36	1292
211857482296579_715073081975014	2016-11-01T17:00:00+0000	22131	13	3905
211857482296579_714999215315734	2016-11-01T11:19:40+0000	4368	10	259
211857482296579_714665625349093	2016-10-31T21:49:48+0000	14046	12	1261
211857482296579_713680838780905	2016-10-30T12:29:13+0000	23685	49	3452
211857482296579_713647038784285	2016-10-30T11:28:51+0000	14526	18	1320
211857482296579_713066865508969	2016-10-29T14:39:27+0000	11981	39	3274
211857482296579_712976742184648	2016-10-29T11:57:22+0000	43429	43	8384
211857482296579_712581998890789	2016-10-28T20:50:04+0000	4144	1514	700
211857482296579_712054652276857	2016-10-27T21:24:45+0000	11994	38	4599
211857482296579_711376449011344	2016-10-26T20:06:08+0000	19108	347	9956
211857482296579_711261552356167	2016-10-26T16:15:26+0000	6982	4	686
211857482296579_710642919084697	2016-10-25T13:17:51+0000	18412	159	2116
211857482296579_710607559088233	2016-10-25T11:47:02+0000	38313	930	7118
211857482296579_710250439123945	2016-10-24T21:50:59+0000	32862	145	13147
211857482296579_710051239143865	2016-10-24T15:41:12+0000	10172	26	2252
211857482296579_709342812548041	2016-10-23T11:46:13+0000	15107	4	8498
211857482296579_708948835920772	2016-10-22T19:09:06+0000	72274	86	28541
211857482296579_708745785941077	2016-10-22T10:42:37+0000	57269	238	11469
211857482296579_708320385983617	2016-10-21T17:28:49+0000	26997	17	3697
211857482296579_707189989429990	2016-10-19T16:22:46+0000	19836	28	4824
211857482296579_706642022818120	2016-10-18T19:24:55+0000	12961	20	2797
211857482296579_706143146201341	2016-10-17T20:56:18+0000	14038	29	4283
211857482296579_704293876386268	2016-10-14T18:00:11+0000	7812	212	530
211857482296579_703762496439406	2016-10-13T19:12:26+0000	23612	34	6949
211857482296579_703100883172234	2016-10-12T14:57:01+0000	12474	9	5405
211857482296579_702693319879657	2016-10-11T19:45:49+0000	8705	15	914
211857482296579_702161469932842	2016-10-10T20:27:04+0000	22625	2300	5049
211857482296579_701564993325823	2016-10-09T16:54:40+0000	20411	21	1922
211857482296579_701185376697118	2016-10-08T22:32:43+0000	22583	231	10769
211857482296579_700468056768850	2016-10-07T12:36:22+0000	57800	37	15189
211857482296579_700214173460905	2016-10-06T22:21:19+0000	22165	56	11739
211857482296579_700048226810833	2016-10-06T14:36:00+0000	19427	2139	11600
211857482296579_699673330181656	2016-10-05T18:13:02+0000	10747	6	893
211857482296579_699025400246449	2016-10-04T12:39:24+0000	120649	967	66287
211857482296579_699002646915391	2016-10-04T11:45:05+0000	18562	4497	14681
211857482296579_698787943603528	2016-10-04T00:43:12+0000	15233	3344	28126
211857482296579_698284043653918	2016-10-02T23:28:52+0000	25780	40	4873
211857482296579_698078763674446	2016-10-02T14:51:38+0000	27288	13	2120
211857482296579_697769073705415	2016-10-01T22:36:40+0000	63294	1275	8669
211857482296579_697504450398544	2016-10-01T13:25:13+0000	10907	13	1594
211857482296579_697145460434443	2016-09-30T19:11:54+0000	14666	23	2322
211857482296579_696821610466828	2016-09-30T04:03:22+0000	53861	485	6626
211857482296579_696696437146012	2016-09-29T22:18:48+0000	11672	468	7207
211857482296579_696478097167846	2016-09-29T12:59:02+0000	10434	1150	2896
211857482296579_696225650526424	2016-09-28T22:27:14+0000	32780	33	17056
211857482296579_696098860539103	2016-09-28T16:04:06+0000	13193	10	1741
211857482296579_695772153905107	2016-09-27T23:56:46+0000	42230	17	5970
211857482296579_695656950583294	2016-09-27T17:42:18+0000	14104	11	2454
211857482296579_695134107302245	2016-09-26T15:10:24+0000	19414	25	12601
211857482296579_694708410678148	2016-09-25T16:59:52+0000	22661	45	7367
211857482296579_694242714058051	2016-09-24T20:34:44+0000	7506	5	717
211857482296579_694161790732810	2016-09-24T17:39:34+0000	16841	15	3600
211857482296579_694101280738861	2016-09-24T14:29:50+0000	28344	112	3529
211857482296579_693679247447731	2016-09-23T17:45:03+0000	15730	6	2352
211857482296579_693515944130728	2016-09-23T11:01:14+0000	11725	56	2123
211857482296579_692847630864226	2016-09-21T21:34:26+0000	32811	155	27788
211857482296579_692802850868704	2016-09-21T19:32:00+0000	21270	3	4519
211857482296579_692337480915241	2016-09-20T20:41:25+0000	9799	988	6607
211857482296579_691423517673304	2016-09-18T23:11:50+0000	7614	4	633
211857482296579_690883924393930	2016-09-17T19:57:08+0000	47060	738	53770
211857482296579_690523744429948	2016-09-17T01:19:32+0000	29572	14	12307
211857482296579_690289141120075	2016-09-16T14:50:35+0000	25224	4	5196
211857482296579_689883844493938	2016-09-15T20:36:18+0000	25414	1155	8788
211857482296579_689832921165697	2016-09-15T17:41:25+0000	2798	2	204
211857482296579_689810714501251	2016-09-15T16:42:44+0000	3069	1	200
211857482296579_689806011168388	2016-09-15T16:28:47+0000	5875	0	564
211857482296579_689766711172318	2016-09-15T14:36:58+0000	4661	0	356
211857482296579_689762247839431	2016-09-15T14:23:57+0000	2652	1	240
211857482296579_689760204506302	2016-09-15T14:19:47+0000	1838	1	99
211857482296579_689753684506954	2016-09-15T13:59:23+0000	2859	0	293
211857482296579_689751114507211	2016-09-15T13:51:04+0000	2189	2	212
211857482296579_689742181174771	2016-09-15T13:38:50+0000	3947	3	152
211857482296579_689412207874435	2016-09-14T21:35:38+0000	17977	503	7481
211857482296579_689326431216346	2016-09-14T20:42:29+0000	9677	5	784
211857482296579_689316911217298	2016-09-14T17:13:13+0000	79118	1370	94378
211857482296579_688913414590981	2016-09-13T22:13:43+0000	8605	5	817
211857482296579_688799041269085	2016-09-13T16:00:53+0000	16980	3808	12583
211857482296579_688006204681702	2016-09-11T23:32:16+0000	13433	6	1647
211857482296579_687732888042367	2016-09-11T11:50:24+0000	52945	17	43002
211857482296579_687196954762627	2016-09-10T12:49:56+0000	21858	4	5418
211857482296579_686821731466816	2016-09-09T18:45:33+0000	38197	8	12741
211857482296579_686166921532297	2016-09-08T13:26:52+0000	18700	942	5997
211857482296579_685857001563289	2016-09-07T22:53:44+0000	47725	23	14037
211857482296579_685588334923489	2016-09-07T11:18:32+0000	21274	11	3323
211857482296579_685356514946671	2016-09-06T23:48:47+0000	11965	5	10717
