post_id	date	message	num_likes	num_angry	num_shares
211857482296579_816892751793046	2017-04-07T23:55:16+0000	"- Como s\u00e3o demarcadas as \u00e1reas quilombolas?\n\n- Informem-se sobre as expuls\u00f5es de afro-descendentes e brancos das \u00e1reas demarcadas para \u00edndios. \n\n- Algu\u00e9m, al\u00e9m de mim, defende os expulsos?\n\n- Existe Carteira de Trabalho nessas \u00e1reas?\n\n- Ou vivem de impostos que seus iguais pagam ralando nas cidades ou na produ\u00e7\u00e3o agropecu\u00e1ria?\n\n- Fa\u00e7o o meu trabalho de Deputado, buscando justi\u00e7a e um Brasil melhor para todos.\n\n- Link no youtube: http://tinyurl.com/m6u5m5l"	32823	70	17595
211857482296579_816161215199533	2017-04-06T22:42:04+0000	"Palestra em Parnaiba"	11727	15	1687
211857482296579_815921855223469	2017-04-06T13:59:17+0000	"Bolsonaro em Parnaiba."	15688	64	2477
211857482296579_815918518557136	2017-04-06T13:54:51+0000	"Bolsonaro em Parnaiba PI."	5495	7	242
211857482296579_815904861891835	2017-04-06T13:44:53+0000	"Bolsonaro em Parnaiba PI."	6769	15	581
211857482296579_815875595228095	2017-04-06T13:13:33+0000	"Bolsonaro em Parnaiba PI"	13883	47	2229
211857482296579_815480078600980	2017-04-05T22:34:58+0000	"Palestra Teresina-PI."	9302	10	798
211857482296579_815326238616364	2017-04-05T16:50:56+0000	"Bancada Piau\u00ed - Antena 10"	18083	61	3508
211857482296579_815268048622183	2017-04-05T15:34:36+0000	"Chegada em Teresina PI."	21556	113	3729
211857482296579_815259815289673	2017-04-05T15:25:55+0000	"Chegada em Teresina PI."	64494	567	36530
211857482296579_813688815446773	2017-04-03T00:16:43+0000	"- Assaltantes de banco n\u00e3o foram felizes em Jaguaruana/CE.\n\n- Parab\u00e9ns \u00e0 Pol\u00edcia Militar do Cear\u00e1.\n\n- Somente uma discord\u00e2ncia: viatura da PM n\u00e3o pode transportar lixo.\n\n- Deveria ser uma dos Direitos Humanos."	34030	13	7475
211857482296579_813664842115837	2017-04-02T23:04:07+0000	"- Especialistas em Economia e distribui\u00e7\u00e3o de renda colocaram o Brasil no fundo do po\u00e7o. \n\n- Sem credibilidade e mergulhada em corrup\u00e7\u00e3o a elite pol\u00edtica s\u00f3 pensa em salvar-se. \n\n- V\u00eddeo Felipe Moura Brasil."	7341	60	2961
211857482296579_813461175469537	2017-04-02T15:06:10+0000	"- Por 5 horas estive com o jornal O Estado de S\u00e3o Paulo.\n\n- A partir de amanh\u00e3 disponibilizarei toda a entrevista.\n\n- Segue o resumo feito pelo pr\u00f3prio Estad\u00e3o."	15998	8	3259
211857482296579_812492982233023	2017-04-01T00:26:28+0000	"- Obrigado S\u00e3o Paulo.\n\n- Parab\u00e9ns aos novos 992 Sargentos da PMESP."	19396	6	2209
211857482296579_812258092256512	2017-03-31T14:40:29+0000	"Bolsonaro \u00e9 aplaudido na Formatura dos Sargentos de S\u00e3o Paulo.\nObrigado, S\u00e3o Paulo."	27839	7	3554
211857482296579_812136092268712	2017-03-31T10:01:01+0000	"SALVE 31 de MAR\u00c7O de 1964.\n\nMais importante que nossas vidas, nossa LIBERDADE! Com Flavio e Eduardo Bolsonaro"	31936	79	13930
211857482296579_811927825622872	2017-03-31T01:09:29+0000	"BOLSONARO em Primavera do Leste"	10964	9	792
211857482296579_811910268957961	2017-03-31T00:34:13+0000	"BOLSONARO em Primavera do Leste - MT."	10509	5	898
211857482296579_811863958962592	2017-03-30T22:43:14+0000	"Primavera do Leste"	15406	32	3125
211857482296579_811662682316053	2017-03-30T15:02:40+0000	"Aeroporto de Cuiab\u00e1."	12100	16	1086
211857482296579_811328795682775	2017-03-30T11:00:00+0000	"30 mar\u00e7o - 18hs - FARM SHOW - Primavera do Leste/MT - ( Evento que re\u00fane os maiores produtores de soja do Brasil )\n\n31 mar\u00e7o - 10hs - Santana/SP - Formatura de Sargentos da Pol\u00edcia Militar de S\u00e3o Paulo"	11035	6	1146
211857482296579_811350089013979	2017-03-30T00:28:33+0000	"- Deputada Mariana Carvalho - PSDB/RO - destr\u00f3i discurso vitimista de estudante alienado, valoriza a mulher e \u00e9 aplaudida por Jair Messias Bolsonaro.\n\n. Link no youtube: https://youtu.be/t1nXm-z9wmQ"	22264	14	5174
211857482296579_811276255688029	2017-03-29T20:14:13+0000	"POL\u00cdCIA MILITAR, ANISTIA INTERNACIONAL e a DURA REALIDADE BRASILEIRA."	10288	28	3251
211857482296579_810671259081862	2017-03-28T15:54:16+0000	"- Existe um mal t\u00e3o ou mais grave que a CORRUP\u00c7\u00c3O: a quest\u00e3o IDEOL\u00d3GICA.\n\n- O cen\u00e1rio de hoje est\u00e1 pior que o pr\u00e9 1964.\n\n- Assista e prepare-se para lutar por sua liberdade."	10785	1947	5858
211857482296579_810619259087062	2017-03-28T13:53:55+0000	""	27744	6	4745
211857482296579_810343142448007	2017-03-28T02:02:13+0000	"Olha o salvador da p\u00e1tria, o cara que entende de Economia.\n\nTomar 300 bilh\u00f5es emprestados, aumentar impostos, ....\n\nAnistiar a quadrilha toda ....."	18391	4881	18160
211857482296579_809556182526703	2017-03-26T16:28:02+0000	"Joice Hasselmann e Jair Bolsonaro agora no Rio de Janeiro."	26793	10	3870
211857482296579_808882839260704	2017-03-25T12:23:15+0000	"Um pouco mais de Economia para quem, como eu, tem ainda muito o que aprender.\n\nTV MASTER - 19/11/2015 - Jo\u00e3o Pessoa/PB."	12693	4	3442
211857482296579_808374899311498	2017-03-24T14:55:13+0000	"Jair Bolsonaro conversa com Igor Carvalho, portador de defici\u00eancia visual."	14363	10	2367
211857482296579_807999829349005	2017-03-23T22:00:16+0000	"Dilma Rousseff, hoje, afirma que a \"terceiriza\u00e7\u00e3o\" acaba com a CLT.\n\nAp\u00f3s assistirem ao v\u00eddeo, aguardo coment\u00e1rios dos petistas que frequentam nosso Facebook."	25151	365	31051
211857482296579_807803082702013	2017-03-23T14:23:26+0000	"Anivers\u00e1rio /Jair Bolsonaro"	32109	77	3616
211857482296579_807215489427439	2017-03-22T13:00:54+0000	"Professora Dayane Pimentel : a esquerda Brasileira e o Nazismo."	15196	22	6599
211857482296579_806909919457996	2017-03-22T00:08:15+0000	"OBRIGADO A TODOS!"	20400	3	1785
211857482296579_806385709510417	2017-03-21T03:10:55+0000	"Para descontrair.\n\nMarcio Garcia se apaixona por Jair Bolsonaro.  kkkkkkk"	71657	62	27339
211857482296579_806299312852390	2017-03-20T22:54:32+0000	"162 candidatos receberam doa\u00e7\u00f5es da Friboi em 2014.\n\nEu, o \u00fanico que devolveu, acabo sendo caluniado.\n\nLembro que naquela \u00e9poca n\u00e3o existia o termo \"propina legal\", mas eu j\u00e1 antevia o que aconteceria.\n\nAos meus detratores sugiro enviar a tal \"manobra fiscal\" ou \"pedaladas\" \u00e0 PF e MP."	29029	45	6867
211857482296579_806206952861626	2017-03-20T19:00:16+0000	"Bolsonaro / Friboi / a\u00e7\u00f5es na justi\u00e7a.\n\nCom Flavio Bolsonaro"	51591	578	17310
211857482296579_806183652863956	2017-03-20T18:09:07+0000	"Hoje estaremos no The Noite.\nSBT - Danilo Gentili"	35955	14	6330
211857482296579_806055559543432	2017-03-20T13:14:48+0000	"Eduardo Bolsonaro ,em Porto Alegre / RS,\nATO PELO DIREITO DE DEFESA.\n\nSe o marginal ataca de rev\u00f3lver ele deve ser combatido com pistola.\n\nSe ele vier de pistola deve ser contido com fuzil."	41261	15	11851
211857482296579_805547302927591	2017-03-19T11:35:17+0000	"Onde eu estou ningu\u00e9m paga nada sem levar o produto.\n\nNo a\u00e7ougue a carne, na padaria o p\u00e3o e no Parlamento o voto.\n\nE com voto comprado n\u00e3o se faz democracia.\n\nBrasil acima de tudo! Deus acima de todos!"	29587	25	8997
211857482296579_804516656363989	2017-03-17T14:26:26+0000	"COMO COME\u00c7A UM BOM PLANO DE SEGURAN\u00c7A."	29129	15	8959
211857482296579_803530156462639	2017-03-15T18:31:49+0000	"Vale do Ribeira, uma das regi\u00f5es mais pobres de S\u00e3o Paulo com uma das terras mais ricas do mundo.\n\nDepois do grafeno em Miracatu, o ni\u00f3bio em Cajati / SP."	22488	34	9071
211857482296579_803006109848377	2017-03-14T18:49:48+0000	"O povo nordestino brasileiro e o povo de Israel,\no futuro de duas grandes na\u00e7\u00f5es.\n\n. Inscreva-se em nosso canal no youtube: https://youtu.be/k2WzdDMAWT8"	21090	8	7885
211857482296579_801200083362313	2017-03-12T00:47:52+0000	"UFC - Paulo Henrique Borrachinha acaba de vencer mais um combate em Fortaleza. \n\nParab\u00e9ns e Muiito obrigado pelo apoio e considera\u00e7\u00e3o."	58490	31	16955
211857482296579_800794550069533	2017-03-11T10:57:43+0000	"O Brasil precisa de Ordem para ter Progresso."	22968	7	11417
211857482296579_800342020114786	2017-03-10T20:25:36+0000	"A HUMILDADE DE UM POVO QUE ACREDITA NO BRASIL."	9319	2	1110
211857482296579_798920870256901	2017-03-09T16:56:09+0000	"Centro de Pesquisas Avan\u00e7adas em Grafeno - Mack Graphe.\n\nInstituto Presbiteriano Mackenzie."	21465	11	6463
211857482296579_798405060308482	2017-03-09T00:38:38+0000	"PARAB\u00c9NS \u00c0S MULHERES DO BRASIL."	22836	20	4179
211857482296579_798072080341780	2017-03-08T13:09:45+0000	"GAME OVER PARA MAIS UMA CAL\u00daNIA!"	36129	56	7876
211857482296579_797306090418379	2017-03-07T13:06:21+0000	"O padre Julio Lancelotti / Pastoral do Povo de Rua / acusa-me de absurdos.\n\nEsse padre, foi acusado de pedofilia, al\u00e9m de ser militante do PT.\n\nNa ocasi\u00e3o teve como advogado, Luiz Eduardo Greenhalgh, ex-deputado filiado ao PT e ligado ao MST.\n\nComo cat\u00f3lico, cumprimento a grande maioria dos padres brasileiros que t\u00eam em Deus, a palavra da f\u00e9 e da verdade.\n\nAssista e tire suas conclus\u00f5es:\n\n- link no youtube: https://youtu.be/m6Q6v9Xb0VI"	21180	2230	10612
211857482296579_797253287090326	2017-03-07T11:29:31+0000	"Jo\u00e3o Augusto Conrado do Amaral GURGEL.\n\nNossas homenagens a esse ilustre brasileiro:\n\n- O que Jap\u00e3o, Israel, Cor\u00e9ia do Sul, ... n\u00e3o t\u00eam e o que s\u00e3o;\n\n- O que o Brasil tem e o que n\u00e3o somos."	15994	44	7976
211857482296579_796849803797341	2017-03-06T21:47:35+0000	"Adassah Medical Center de Israel.\n\nDra. Michal Lotem/Centro de Imunoterapia em C\u00e2ncer.\n\nAos 5'22\" nossa modesta, mas muito honrosa participa\u00e7\u00e3o."	5113	2	433
211857482296579_796491267166528	2017-03-06T09:31:30+0000	"Dono do Instituto Paran\u00e1 Pesquisas fala sobre chances de Jair Bolsonaro ir para o 2\u00b0 turno."	18306	7	3960
211857482296579_795974373884884	2017-03-05T14:16:50+0000	"Quando souberam que gravaria entrevista 2 jornais desistiram de me ouvir nessa semana.\n\nO ator SILVIO MATOS, mesmo sem conhec\u00ea-lo pessoalmente, mostra que tenho raz\u00e3o."	29178	30	14481
211857482296579_795203340628654	2017-03-04T12:37:26+0000	"Rodrigo Constantino analisa a direita no Brasil.\n\nPT e PSDB, mais que irm\u00e3os, s\u00e3o g\u00eameos xif\u00f3pagos."	15221	14	4403
211857482296579_793905104091811	2017-03-02T12:55:54+0000	"O Brasil \u00e9 o somat\u00f3rio de cada um de n\u00f3s.\n\nSomente pelo conhecimento  (educa\u00e7\u00e3o) obteremos a prosperidade, a felicidade, ...\n\nAtente aos \u00faltimos 5 segundos do v\u00eddeo."	28282	294	18524
211857482296579_793590114123310	2017-03-02T00:04:09+0000	"A\u00e9cio Neves: \"Jair Bolsonaro n\u00e3o vencer\u00e1 as elei\u00e7\u00f5es de 2018\"."	14761	2027	3406
211857482296579_792905074191814	2017-02-28T21:37:19+0000	"PE\u00c7O ASSINAR A PETI\u00c7\u00c3O P\u00daBLICA:\n\n\"QUEREMOS BOLSONARO NA HEBRAICA\".\n\n- VENCEREMOS A GRANDE M\u00cdDIA .\n\nhttp://www.peticaopublica.com.br/pview.aspx?pi=BR97878"	33491	31	8169
211857482296579_791897954292526	2017-02-27T12:00:32+0000	"- Deputada J\u00f4 Moraes - PCdoB/MG - quer democracia com Lula presidente.\n\n- Como apoiadora do Regime Norte-coreano deveria, por coer\u00eancia, curtir o carnaval ao lado de Kim Jong-un.\n\n- No mais, comunista falando \"Deus me livre\" e \"pelo amor de Deus\", bem demonstra que o DNA da mentira est\u00e1 na alma do Partid\u00e3o."	9637	416	1068
211857482296579_791501350998853	2017-02-26T20:16:23+0000	"13 anos de \"P\u00e1tria Educadora\".\n\nA doutrina\u00e7\u00e3o nas escolas forma esses verdadeiros zumbis.\n\nIdiotas \u00fateis e fi\u00e9is eleitores do PT, PCdoB, PSOL, ..."	29975	1051	44342
211857482296579_791245494357772	2017-02-26T14:03:35+0000	"Para descontrair / Marchinhas do Deputado.\n\nHumorista Rudy Landucci."	6597	3	772
211857482296579_790567107758944	2017-02-25T15:32:00+0000	"Somente para maiores de 60 anos.\n\nFa\u00e7a seu av\u00f4/av\u00f3 quase chorar."	12540	1	4311
211857482296579_790458087769846	2017-02-25T11:46:53+0000	"Padre Paulo Ricardo e a \"imbeciliza\u00e7\u00e3o\" de uma na\u00e7\u00e3o."	29185	408	27841
211857482296579_790117117803943	2017-02-24T21:57:16+0000	"Vamos nos divertir, mas o Agroneg\u00f3cio \u00e9 coisa s\u00e9ria.\n\nN\u00e3o se planta soja na cobertura de pr\u00e9dio, tampouco se cria gado no quintal de casa.\n\nUm enfoque maldoso sobre o Agroneg\u00f3cio pode prejudicar nossas exporta\u00e7\u00f5es.\n\nBom carnaval a todos e boa colheita aos homens do campo, a quem agrade\u00e7o o p\u00e3o nosso de cada dia."	5423	347	654
211857482296579_789833877832267	2017-02-24T11:31:28+0000	"JAIR BOLSONARO: \n- Meus agradecimentos a esse nobre venezuelano.\n- Certamente ele n\u00e3o quer para n\u00f3s o sofrimento ora imposto ao seu povo.\"\nBRASIL ACIMA DE TUDO!\nDEUS ACIMA DE TODOS!"	17502	6	6582
211857482296579_789433381205650	2017-02-23T23:24:11+0000	"Ot\u00e1vio Mesquita declara apoio a Jair Bolsonaro.\n\nUm abra\u00e7o e grato pela confian\u00e7a."	49766	15	9888
211857482296579_789217494560572	2017-02-23T15:49:42+0000	"O BRASIL EST\u00c1 \u00c0 DERIVA!\n\n- inscreva-se em nosso canal no youtube e receba os v\u00eddeos em seu email. https://youtu.be/ppoKlqqqK5s"	47147	2624	27654
211857482296579_789073007908354	2017-02-23T10:12:20+0000	"Ao Inspetor Alberto nossos parab\u00e9ns pelo brilhante trabalho.\n\nVestimos a mesma CAMISA."	8551	8	586
211857482296579_788707791278209	2017-02-22T20:13:59+0000	"Para descontrair. Um bom carnaval a todos!\n\nAos VASCA\u00cdNOS de todo o Brasil: AQUELE ABRA\u00c7O - Jair Bolsonaro."	29137	79	4220
211857482296579_788518084630513	2017-02-22T13:33:24+0000	"TV Correio - Pesquisa ainda surpreende Imprensa Brasileira."	27139	8	6735
211857482296579_788132224669099	2017-02-21T21:17:25+0000	"Ricardo Boechat, Eduardo Bolsonaro e as 10 medidas de combate \u00e0 corrup\u00e7\u00e3o.\n\nR\u00e1dio BandNews. Assista:"	9534	3	1478
211857482296579_787834231365565	2017-02-21T12:35:04+0000	"O Brasil tem cura?\n\nBolsonaro, economia e o Foro de S\u00e3o Paulo: Roraima, Paraguai, Energia, Itaipu binacional...\n\nObrigado Direita Pernambuco\n\n- Link no youtube: http://tinyurl.com/jcqpc7z"	15133	7	4348
211857482296579_786653131483675	2017-02-19T17:32:11+0000	"A verdadeira CRUELDADE CONTRA OS ANIMAIS.\n\nCenas chocantes. O homem de bem desarmado n\u00e3o consegue evitar tal barbaridade."	67081	6206	50823
211857482296579_786492068166448	2017-02-19T12:56:07+0000	"A Revista VEJA nos acompanhou na Para\u00edba.\n\nNa edi\u00e7\u00e3o dessa semana fui contemplado com 6 p\u00e1ginas.\n\nA quem puder, pe\u00e7o compr\u00e1-la e fazer seu coment\u00e1rio aqui, bem como dirigi-lo \u00e0 se\u00e7\u00e3o de cartas da Revista."	28348	8	5017
211857482296579_785930518222603	2017-02-18T18:34:38+0000	"Ap\u00f3s praticar homic\u00eddio \"di menor\" d\u00e1 sua opini\u00e3o sobre o Estatuto da Crian\u00e7a e Adolescente."	21253	7375	22615
211857482296579_785145758301079	2017-02-17T18:30:31+0000	"O Antagonista/Madeleine Lacsko: \"Existe algo novo na pol\u00edtica: Jair Bolsonaro.\""	15339	2	2966
211857482296579_784950254987296	2017-02-17T12:59:38+0000	"\" Voc\u00ea n\u00e3o quer ir para a cadeia, \u00e9 s\u00f3 n\u00e3o fazer besteira!\"\n\nCB-PODER ( PARTE ll )"	39592	8	12392
211857482296579_784306675051654	2017-02-16T17:28:42+0000	"BOLSONARO EM CAP\u00cdTULOS -  PARTE l\n\nTrecho de entrevista concedida ao Programa CB PODER - Correio Braziliense.( 15 fev 2017 )"	12030	7	1725
211857482296579_784074098408245	2017-02-16T11:05:10+0000	"Direitos Humanos sem dinheiro de ONGs."	44917	22	21167
211857482296579_782851381863850	2017-02-14T20:50:27+0000	"Jair Bolsonaro, Roberto Jefferson e a direita no Brasil."	24231	6	6516
211857482296579_781319635350358	2017-02-12T20:43:00+0000	"S\u00e3o poucas as Institui\u00e7\u00f5es que podem evitar o caos em nosso Brasil.\n\nIRM\u00c3OS, N\u00c3O NOS DIVIDAMOS!"	15968	6	5758
211857482296579_780574832091505	2017-02-11T20:34:23+0000	"Amado Batista e Jair Bolsonaro.\n\nVamos l\u00e1 prestigiar e aplaudir esse grande artista e cidad\u00e3o brasileiro."	18986	5	1037
211857482296579_779748415507480	2017-02-10T16:54:56+0000	"Programa Correio Debate na TV Correio - Record TV Para\u00edba."	10528	21	1129
211857482296579_779742375508084	2017-02-10T16:51:52+0000	"Programa Correio Debate da TV Correio - Record TV Para\u00edba."	3179	7	90
211857482296579_779623205520001	2017-02-10T12:30:18+0000	""	9112	17	658
211857482296579_779619868853668	2017-02-10T12:25:57+0000	""	5378	5	233
211857482296579_779586402190348	2017-02-10T11:23:35+0000	""	17887	75	2935
211857482296579_779291228886532	2017-02-10T01:40:38+0000	""	7467	5	345
211857482296579_779247632224225	2017-02-10T00:23:39+0000	""	15304	43	1868
211857482296579_779211748894480	2017-02-09T23:16:27+0000	""	23386	84	3683
211857482296579_778976368918018	2017-02-09T16:03:54+0000	"TV TAMBA\u00da - JO\u00c3O PESSOA / PB (parte 2)."	13636	51	2260
211857482296579_778962842252704	2017-02-09T15:55:48+0000	"TV TAMBA\u00da - JO\u00c3O PESSOA / PB (parte 1)."	9626	17	566
211857482296579_778478408967814	2017-02-08T23:12:40+0000	"Compromissos - Para\u00edba (Parte 2)."	16128	36	1916
211857482296579_778317958983859	2017-02-08T18:41:59+0000	"Recep\u00e7\u00e3o na Para\u00edba! Muito Obrigado! (Parte 3)."	39444	191	7286
211857482296579_778307115651610	2017-02-08T18:29:04+0000	"Recep\u00e7\u00e3o na Para\u00edba! Muito Obrigado! (Parte 2)."	21751	38	2561
211857482296579_778283158987339	2017-02-08T17:50:20+0000	"Recep\u00e7\u00e3o na Para\u00edba! Muito Obrigado! (Parte 1)"	33980	112	7618
211857482296579_777612985721023	2017-02-07T18:16:20+0000	"Campina Grande - PB\n\nQUARTA-FEIRA, 08 fevereiro, 14:30h - Aeroporto Presidente Jo\u00e3o Suassuna\n\nIn\u00edcio de uma extensa agenda por um Brasil que merecemos.\n\nGrato pelo apoio e considera\u00e7\u00e3o."	16352	6	2085
211857482296579_777099082439080	2017-02-07T02:00:44+0000	"\"CURITIBA AGORA\""	17210	4862	5895
211857482296579_777086759106979	2017-02-07T01:31:50+0000	"\"NAS PALAVRAS DO TENENTE-CORONEL ALEXANDRE NOSSO APOIO \u00c0 POL\u00cdCIA MILITAR DO ESP\u00cdRITO SANTO\""	28597	86	10200
211857482296579_777000815782240	2017-02-06T23:30:36+0000	"PT, PSDB, PSOL, PCdoB, REDE, ... desarmaram o povo.\n\nA esquerda quer a desmilitariza\u00e7\u00e3o das PMs para \"combater\" a viol\u00eancia.\n\nEsp\u00edrito Santo sem policiamento e cidad\u00e3o desarmado tornam o Estado um verdadeiro inferno."	36038	4850	16989
211857482296579_776843682464620	2017-02-06T18:15:17+0000	"Alexandre Garcia entrevista o ex-presidente Jo\u00e3o Figueiredo."	38489	107	110039
211857482296579_775971762551812	2017-02-05T12:32:55+0000	"Iniciamos tratativas para visita \u00e0 Cor\u00e9ia do Sul.\n\nLeonardo, mais um brasileiro que nos orgulha no exterior."	12628	2	993
211857482296579_775517155930606	2017-02-04T20:16:57+0000	"Elei\u00e7\u00e3o da Mesa Diretora da C\u00e2mara.\n\nJair Bolsonaro: \"Meus cumprimentos ao Presidente Waldir Maranh\u00e3o, prova viva de que o voto tem consequ\u00eancia  ...\""	12221	9	1479
211857482296579_775234709292184	2017-02-04T11:16:25+0000	"BRASIL, EU ACREDITO!!!"	59616	26	31107
211857482296579_774558366026485	2017-02-03T12:04:35+0000	"PARA DESCONTRAIR DEPOIS DE ONTEM.\n\nGil Brother Away e Jair Bolsonaro."	56546	44	13197
211857482296579_773932962755692	2017-02-02T14:43:40+0000	""	54262	123	6177
211857482296579_772393176243004	2017-01-31T11:24:42+0000	"Meus cumprimentos a Amado Batista por mais uma corajosa entrevista.\n\nR\u00e1dio Cultura AM de Campo Grande/MS: \"Precisamos de um presidente com pulso firme, como Jair Bolsonaro. \"\n\nOu\u00e7a 50 segundos de Amado Batista:"	51754	19	11923
211857482296579_770810113067977	2017-01-28T19:07:23+0000	"PORQUE EU ACREDITO !"	54094	10	8956
211857482296579_770155709800084	2017-01-27T17:41:09+0000	"Os \"Direitos Humanos\" j\u00e1 concederam aos marginais o direito de matar policiais e impor o terror na sociedade.\n\nReverteremos isso no dia em que tivermos o excludente de ilicitude para os homens da seguran\u00e7a em opera\u00e7\u00f5es."	38293	23	10028
211857482296579_770046796477642	2017-01-27T13:33:42+0000	"DIA INTERNACIONAL EM MEM\u00d3RIA \u00c0S V\u00cdTIMAS DO HOLOCAUSTO."	11477	9	2824
